variable;frequency;categoria;pipeline_id;pipeline;n_steps;n_obs;ADF;KPSS;Phillips-Perron;DFGLS;n_stationary;is_stationary;applicable;cv_var;iqr_ratio
ipca_transportes;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
ipca_transportes;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
ipca_transportes;Monthly;Mensal;13;mom_pct;1;322;True;True;True;True;4;True;True;1.461258162595833;5.2275192767309475
ipca_transportes;Monthly;Anual;14;mom_pct_annual_rate;1;322;True;True;True;True;4;True;True;1.461258162595833;5.2275192767309475
ipca_transportes;Monthly;Anual;15;yoy_pct_monthly;1;311;True;True;True;True;4;True;True;3.2157509503358557;6.67583612899999
ipca_saude;Monthly;Mensal;0;nível;0;366;True;True;True;False;3;True;True;1.027312542671033;1.890442708547744
ipca_saude;Monthly;Mensal;1;diff;1;365;True;True;True;False;3;True;True;1.0340712532689227;2.486250409336893
ipca_saude;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
ipca_saude;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
ipca_saude;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
ipca_saude;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
ipca_saude;Monthly;Mensal;6;yeojohnson;1;366;True;True;True;False;3;True;True;0.9559810674978533;2.0751808293085374
ipca_saude;Monthly;Mensal;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True;1.0263996952790972;2.775637300274463
ipca_saude;Monthly;Anual;8;sdiff12;1;354;True;True;True;False;3;True;True;0.8955047477774509;1.9498905627705323
ipca_saude;Monthly;Anual;9;sdiff12→diff;2;353;True;True;True;False;3;True;True;0.9051014276321862;2.421302738282562
ipca_saude;Monthly;Anual;10;log→sdiff12;3;0;;;;;0;False;False;;
ipca_saude;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
ipca_saude;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
ipca_saude;Monthly;Mensal;13;mom_pct;1;365;True;True;True;True;4;True;True;2.4483469689287;6.3907708247282615
ipca_saude;Monthly;Anual;14;mom_pct_annual_rate;1;365;True;True;True;True;4;True;True;2.4483469689287;6.3907708247282615
ipca_saude;Monthly;Anual;15;yoy_pct_monthly;1;354;True;True;True;True;4;True;True;2.065442132343124;9.145158335461222
ipca_despesas_pess;Monthly;Mensal;0;nível;0;366;False;True;True;False;2;False;True;0.9574244602656085;1.127927622715558
ipca_despesas_pess;Monthly;Mensal;1;diff;1;365;True;False;True;False;2;False;True;1.095439227786868;1.3261961523802108
ipca_despesas_pess;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
ipca_despesas_pess;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
ipca_despesas_pess;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
ipca_despesas_pess;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
ipca_despesas_pess;Monthly;Mensal;6;yeojohnson;1;366;False;True;True;False;2;False;True;0.9194202527653591;0.9536556730070979
ipca_despesas_pess;Monthly;Mensal;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True;1.1638340493166555;1.121633850079734
ipca_despesas_pess;Monthly;Anual;8;sdiff12;1;354;True;True;True;False;3;True;True;0.832075907579009;1.112828492102729
ipca_despesas_pess;Monthly;Anual;9;sdiff12→diff;2;353;True;False;True;True;3;True;True;1.02731852935512;1.1512114602946781
ipca_despesas_pess;Monthly;Anual;10;log→sdiff12;3;0;;;;;0;False;False;;
ipca_despesas_pess;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
ipca_despesas_pess;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
ipca_despesas_pess;Monthly;Mensal;13;mom_pct;1;365;True;True;True;True;4;True;True;1.2805942082427648;2.9321007440179208
ipca_despesas_pess;Monthly;Anual;14;mom_pct_annual_rate;1;365;True;True;True;True;4;True;True;1.2805942082427648;2.9321007440179208
ipca_despesas_pess;Monthly;Anual;15;yoy_pct_monthly;1;354;True;True;True;True;4;True;True;1.711399377211438;3.3163367151329424
ipca_educacao;Monthly;Mensal;0;nível;0;323;False;True;True;True;3;True;True;1.3140743352753805;1.3750725728883133
ipca_educacao;Monthly;Mensal;1;diff;1;322;True;True;True;False;3;True;True;1.357524626539991;1.7922279992927
ipca_educacao;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
ipca_educacao;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
ipca_educacao;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
ipca_educacao;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
ipca_educacao;Monthly;Mensal;6;yeojohnson;1;323;False;False;True;False;1;False;True;1.0372142358841971;1.0680093584275459
ipca_educacao;Monthly;Mensal;7;yeojohnson→diff;2;322;True;True;True;False;3;True;True;1.1512234936321843;1.1281627159761538
ipca_educacao;Monthly;Anual;8;sdiff12;1;311;True;True;True;True;4;True;True;1.470034679889431;0.7881284855373776
ipca_educacao;Monthly;Anual;9;sdiff12→diff;2;310;True;True;True;False;3;True;True;1.3598143779390768;1.079755348283194
ipca_educacao;Monthly;Anual;10;log→sdiff12;3;0;;;;;0;False;False;;
ipca_educacao;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
ipca_educacao;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
ipca_educacao;Monthly;Mensal;13;mom_pct;1;322;True;True;True;True;4;True;True;1.4843505786527431;3.1541877403291276
ipca_educacao;Monthly;Anual;14;mom_pct_annual_rate;1;322;True;True;True;True;4;True;True;1.4843505786527431;3.1541877403291276
ipca_educacao;Monthly;Anual;15;yoy_pct_monthly;1;311;True;True;True;True;4;True;True;1.1836681893380776;2.162585052593223
ipca_comunicacao;Monthly;Mensal;0;nível;0;323;False;False;True;False;1;False;True;0.9930293840520161;1.5452143506104186
ipca_comunicacao;Monthly;Mensal;1;diff;1;322;True;True;True;True;4;True;True;0.9765794160771837;1.7050481830962934
ipca_comunicacao;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
ipca_comunicacao;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
ipca_comunicacao;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
ipca_comunicacao;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
ipca_comunicacao;Monthly;Mensal;6;yeojohnson;1;323;False;False;True;False;1;False;True;0.8536866213678355;1.6825603443445376
ipca_comunicacao;Monthly;Mensal;7;yeojohnson→diff;2;322;True;True;True;True;4;True;True;0.8352815742885499;1.6664386195065097
ipca_comunicacao;Monthly;Anual;8;sdiff12;1;311;True;True;True;True;4;True;True;1.0066321239251173;2.295055411030668
ipca_comunicacao;Monthly;Anual;9;sdiff12→diff;2;310;True;False;True;False;2;False;True;1.0302183928669317;1.6895323143190604
ipca_comunicacao;Monthly;Anual;10;log→sdiff12;3;0;;;;;0;False;False;;
ipca_comunicacao;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
ipca_comunicacao;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
ipca_comunicacao;Monthly;Mensal;13;mom_pct;1;322;True;True;True;True;4;True;True;2.960951796837989;3.9331151867911434
ipca_comunicacao;Monthly;Anual;14;mom_pct_annual_rate;1;322;True;True;True;True;4;True;True;2.960951796837989;3.9331151867911434
ipca_comunicacao;Monthly;Anual;15;yoy_pct_monthly;1;311;True;True;True;True;4;True;True;2.227916049751552;48.89577844209336
ipca_alim_domicilio;Monthly;Mensal;0;nível;0;366;True;True;True;True;4;True;True;0.6472512093991847;0.8439506011424005
ipca_alim_domicilio;Monthly;Mensal;1;diff;1;365;True;True;True;False;3;True;True;0.636830679962957;1.1257061130742396
ipca_alim_domicilio;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
ipca_alim_domicilio;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
ipca_alim_domicilio;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
ipca_alim_domicilio;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
ipca_alim_domicilio;Monthly;Mensal;6;yeojohnson;1;366;True;True;True;True;4;True;True;0.4414788641984592;0.5876178524291126
ipca_alim_domicilio;Monthly;Mensal;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True;0.49351896545168034;0.7051012548785116
ipca_alim_domicilio;Monthly;Anual;8;sdiff12;1;354;True;True;True;True;4;True;True;0.5966548968813264;0.8256095978033187
ipca_alim_domicilio;Monthly;Anual;9;sdiff12→diff;2;353;True;False;True;False;2;False;True;0.5479421465793901;0.8005308368119888
ipca_alim_domicilio;Monthly;Anual;10;log→sdiff12;3;0;;;;;0;False;False;;
ipca_alim_domicilio;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
ipca_alim_domicilio;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
ipca_alim_domicilio;Monthly;Mensal;13;mom_pct;1;365;True;True;True;True;4;True;True;3.208544869368542;3.265639426166728
ipca_alim_domicilio;Monthly;Anual;14;mom_pct_annual_rate;1;365;True;True;True;True;4;True;True;3.208544869368542;3.265639426166728
ipca_alim_domicilio;Monthly;Anual;15;yoy_pct_monthly;1;354;True;True;True;True;4;True;True;3.6193962607809915;10.56272709600245
ipca_industriais;Monthly;Mensal;0;nível;0;366;True;True;True;True;4;True;True;0.7745037136947923;1.3324591946919473
ipca_industriais;Monthly;Mensal;1;diff;1;365;True;True;True;False;3;True;True;0.6700755493909617;1.26575320700354
ipca_industriais;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
ipca_industriais;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
ipca_industriais;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
ipca_industriais;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
ipca_industriais;Monthly;Mensal;6;yeojohnson;1;366;True;True;True;True;4;True;True;0.6824195676358498;1.3987713916502276
ipca_industriais;Monthly;Mensal;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True;0.68418004772071;1.0949049697021305
ipca_industriais;Monthly;Anual;8;sdiff12;1;354;True;True;True;True;4;True;True;0.6561979577932242;0.9895428069704285
ipca_industriais;Monthly;Anual;9;sdiff12→diff;2;353;True;True;True;False;3;True;True;0.514668941182846;0.8308985988447205
ipca_industriais;Monthly;Anual;10;log→sdiff12;3;0;;;;;0;False;False;;
ipca_industriais;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
ipca_industriais;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
ipca_industriais;Monthly;Mensal;13;mom_pct;1;365;True;True;True;True;4;True;True;1.5916715578868141;18.638877703339695
ipca_industriais;Monthly;Anual;14;mom_pct_annual_rate;1;365;True;True;True;True;4;True;True;1.5916715578868141;18.638877703339695
ipca_industriais;Monthly;Anual;15;yoy_pct_monthly;1;354;True;True;True;True;4;True;True;1.700200526293388;37.55669383499406
ipca_servicos;Monthly;Mensal;0;nível;0;366;True;True;True;False;3;True;True;0.8186181333505201;1.178157326399202
ipca_servicos;Monthly;Mensal;1;diff;1;365;True;True;True;False;3;True;True;0.7634050829518043;1.3579900815856059
ipca_servicos;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
ipca_servicos;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
ipca_servicos;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
ipca_servicos;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
ipca_servicos;Monthly;Mensal;6;yeojohnson;1;366;True;True;True;False;3;True;True;0.7632427945157675;1.210312711297654
ipca_servicos;Monthly;Mensal;7;yeojohnson→diff;2;365;True;True;True;False;3;True;True;0.7878468496798495;1.8085918434195842
ipca_servicos;Monthly;Anual;8;sdiff12;1;354;True;True;True;False;3;True;True;0.5315189303664076;0.8965668409893532
ipca_servicos;Monthly;Anual;9;sdiff12→diff;2;353;True;True;True;False;3;True;True;0.5826877246219495;0.7271449207523407
ipca_servicos;Monthly;Anual;10;log→sdiff12;3;0;;;;;0;False;False;;
ipca_servicos;Monthly;Anual;11;log→sdiff12→diff;4;0;;;;;0;False;False;;
ipca_servicos;Monthly;Anual;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False;;
ipca_servicos;Monthly;Mensal;13;mom_pct;1;365;True;True;True;True;4;True;True;2.9843495231444015;8.397904852239767
ipca_servicos;Monthly;Anual;14;mom_pct_annual_rate;1;365;True;True;True;True;4;True;True;2.9843495231444015;8.397904852239767
ipca_servicos;Monthly;Anual;15;yoy_pct_monthly;1;354;True;True;True;True;4;True;True;3.4653680757630734;8.158919784763334
ipca_administrados;Monthly;Mensal;0;nível;0;366;True;False;True;True;3;True;True;0.918585779908078;1.7196603659771785
ipca_administrados;Monthly;Mensal;1;diff;1;365;True;True;True;False;3;True;True;0.9658796912613298;1.8296469955223942
ipca_administrados;Monthly;Mensal;2;log;1;0;;;;;0;False;False;;
ipca_administrados;Monthly;Mensal;3;log→diff;3;0;;;;;0;False;False;;
ipca_administrados;Monthly;Mensal;4;boxcox;1;0;;;;;0;False;False;;
ipca_administrados;Monthly;Mensal;5;boxcox→diff;2;0;;;;;0;False;False;;
