Date,pim_industria_extrativa,pim_industria_transformacao,pim_bens_capital,pim_bens_intermediarios,pim_bens_consumo,pim_bens_duraveis,pim_bens_semi_e_nao_duraveis,pim_insumo_constr_civil,cons_energ_comercial,cons_energ_residencial,cons_energ_industrial,cons_energ_outros,pmc_combustiveis,pmc_hiper_supermercados,pmc_vestuário,pmc_moveis_eletrodomesticos,pmc_automoveis,pmc_farmaceuticos,pmc_livros_jornais,pmc_eqp_material_escritorio,pmc_outros_pessoal,pmc_material_construcao,pmc_comercio_ampliado,ibcbr_agro,ibcbr_ind,ibcbr_servicos,icc_fecomercio,icea_fecomercio,ief_fecomercio,ics_fgv,isas_fgv,ies_fgv,caged_estoque_agro,caged_estoque_ind_extrativa,caged_estoque_ind_transformacao,caged_estoque_SIUP,caged_estoque_EG,caged_estoque_AER,caged_estoque_construcao,caged_estoque_comercio,caged_estoque_servicos,pnadc_salario_real_efetivo,pnadc_salario_real_com_carteira,pnadc_salario_real_sem_carteira,pnadc_salario_real_setor_privado,pnadc_salario_real_setor_publico,pnadc_salario_real_conta_propria,pnadc_salario_real_empregadores,pnadc_massa_salarial_efetiva,pnadc_massa_salarial_habitual,renda_disponivel_familias_restrita,tx_desemprego,ipca_alimentacao,ipca_habitacao,ipca_artigos_resid,ipca_vestuario,ipca_transportes,ipca_saude,ipca_despesas_pess,ipca_educacao,ipca_comunicacao,ipca_alim_domicilio,ipca_industriais,ipca_servicos,ipca_administrados,ipca_livres,ipca_nao_duraveis,ipca_semi_duraveis,ipca_duraveis,ipca_comercializaveis,ipca_nao_comercializaveis,ipca_EX0,ipca_EX1,ipca_EX2,ipca_EX3,ipca_MA,ipca_MS,ipca_DP,ipca_EXFE,ipca_P55,ipca_difusao,ipca_industriais_subjacentes,ipca_servicos_subjacentes,ipca15,igpm,igpdi,ipcbr,incc,ipc_fipe,igp10,ipam,abras,prod_total_autoveiculos,vendas_total_autoveiculos,vendas_autoveiculos_interno,vendas_autoveiculos_externo,prod_automoveis_e_comerciais_leves,prod_caminhoes,prod_onibus,prod_oleo_bruto,prod_LGN,prod_gas_natural,consumo_gasolina,consumo_GLP,consumo_oleo_combustivel,consumo_diesel,consumo_demais_derivados,consumo_alcool_hidratado,consumo_alcool_anidro,prod_aco_bruto,desembolso_BNDES_ind_transformacao,desembolso_BNDES_comercio_servicos,desembolso_BNDES_agro,desembolso_BNDES_ind_extrativa,cni_nuci_transformacao,cni_vendas_industriais,cni_horas_trabalhadas,cni_salario_industria,cni_massa_salarial,fenabrave_automoveis,fenabrave_comerciais_leves,fenabrave_caminhoes,fenabrave_onibus,fgv_nuci,concessoes_PJ_total,concessoes_PF_total,concessoes_livres_PJ_total,concessoes_livres_PJ_capital_giro,concessoes_livres_PF_total,concessoes_direcionados_PJ_total,concessoes_direcionados_PF_total,concessoes_direcionados_credito_rural,selic_mensal,abcr_trafego_veiculos_pesados,inadimplencia_livres_total,inadimplencia_livres_PJ_total,inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis,inadimplencia_livres_PJ_capital_de_giro_total,inadimplencia_livres_PJ_aquisicao_de_bens_total,inadimplencia_livres_PJ_cartao_de_credito_total,inadimplencia_livres_PF_total,inadimplencia_livres_PF_cheque_especial,inadimplencia_livres_PF_credito_pessoal_nao_consignado_total,inadimplencia_livres_PF_credito_pessoal_consignado_total,inadimplencia_livres_PF_aquisicao_de_bens_total,inadimplencia_livres_PF_cartao_de_credito_total,concessoes_livres_total,concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis,concessoes_livres_PJ_capital_de_giro_total,concessoes_livres_PJ_aquisicao_de_bens_total,concessoes_livres_PJ_cartao_de_credito_total,concessoes_livres_PF_cheque_especial,concessoes_livres_PF_credito_pessoal_nao_consignado_total,concessoes_livres_PF_credito_pessoal_consignado_total,concessoes_livres_PF_aquisicao_de_bens_total,concessoes_livres_PF_cartao_de_credito_total,icc_fgv_expectativas,icc_fgv,icc_fgv_sit_atual,papelao_expedicao,pib
2022-12-01,97.0,99.9,98.8,99.5,101.9,105.2,101.5,97.6,8080.0,13689.0,14924.0,6544.0,103.28,100.7,90.04,101.08,103.71,101.39,98.67,100.46,96.38,99.02,101.14,103.92324,99.82756,101.10615,122.84,88.79,145.54,94.0,96.1,91.9,1728227.9,255365.38,7623244.64,507449.12,129706.44,377742.68,2577810.82,9594050.99,20340911.59,3711.0,3121.0,2180.0,2871.96,4984.0,2703.0,7933.0,353323.0,317214.0,532488.0,7.9,0.66,0.2,0.64,1.52,0.21,1.6,0.62,0.19,0.5,0.71,1.19,0.44,0.27,0.74,1.19,1.43,0.3,1.08,0.48,0.75,0.74,0.99,1.02,0.49,0.49,0.61,0.76,0.45,68.97,1.76,0.46,0.52,0.45,0.31,0.35,0.09,0.54,0.36,0.47,105.46,209313.0,197504.0,162305.0,35199.0,175095.0,14614.0,1858.0,3074.0,93.0,0.882,657.0,231.0,31.0,1022.0,115.0,270.0,243.0,135.81,18890.0,56936.0,21471.0,224.0,79.4,108.1,91.4,109.3,109.3,164145.0,38002.0,12062.0,2680.0,79.9,217139.0,273770.0,204355.0,21225.0,237978.0,17332.0,36253.0,24184.0,13.65,162.38,4.3,2.18,0.47,3.39,1.71,5.07,6.02,13.55,8.14,2.24,5.63,7.94,498648.0,89746.0,26870.0,7119.0,17441.0,37362.0,14924.0,13761.0,13364.0,208654.0,94.0,95.0,96.2,303020.75,180.35
2023-01-01,103.7,99.0,92.5,99.3,102.3,104.3,101.7,97.3,8066.0,13070.0,14945.0,6469.0,103.4,102.48,98.21,103.66,103.25,101.17,99.64,103.84,95.22,101.88,99.85,110.66392,99.34742,100.47629,125.38,93.48,146.65,91.9,96.7,87.3,1733376.09,256184.09,7625884.01,507704.55,129690.67,378013.87,2589928.2,9627399.4,20396560.63,3726.0,3118.0,2213.0,2879.92,5043.0,2692.0,8233.0,352952.0,316473.0,534437.0,8.4,0.59,0.33,0.7,-0.27,0.55,0.16,0.76,0.36,2.09,0.6,0.18,0.6,0.72,0.46,0.27,0.1,0.67,0.23,0.64,0.43,0.53,0.35,0.32,0.56,0.49,0.66,0.54,0.67,63.13,-0.03,0.58,0.55,0.21,0.06,0.8,0.46,0.63,0.05,0.1,118.72,192680.0,202541.0,158334.0,44207.0,147835.0,4049.0,782.0,3274.0,80.0,0.901,557.0,212.0,32.0,922.0,123.0,215.0,206.0,137.73,1388.0,3372.0,1045.0,41.0,79.3,104.9,91.1,108.8,108.8,103858.0,26580.0,10209.0,2153.0,79.1,227542.0,278372.0,208819.0,27191.0,241266.0,18561.0,38501.0,25676.0,13.65,164.36,4.53,2.38,0.6,3.68,1.85,6.02,6.22,13.4,8.27,2.29,5.78,8.29,433068.0,54622.0,23928.0,4913.0,12309.0,37979.0,14607.0,19672.0,12623.0,197126.0,94.0,94.5,95.1,320284.69,
2023-02-01,106.7,98.6,92.0,99.5,101.6,102.2,101.4,97.4,8188.0,13731.0,14672.0,6436.0,104.0,101.21,99.31,103.16,103.66,102.45,99.04,98.3,92.41,99.71,100.57,124.71265,100.65402,101.17661,128.78,98.68,148.86,92.3,95.4,89.3,1741553.86,256920.29,7648153.49,508868.83,129779.72,379089.12,2601068.35,9649130.42,20470433.79,3629.0,3133.0,2223.0,2895.74,5068.0,2670.0,8166.0,342626.0,314711.0,534976.0,8.6,0.16,0.82,0.11,-0.24,0.37,1.26,0.44,6.28,0.98,0.04,0.53,1.41,0.84,0.84,0.51,-0.04,0.17,0.38,1.18,1.05,1.0,0.61,0.63,0.62,0.48,0.76,1.02,0.71,65.25,0.73,0.55,0.76,-0.06,0.04,0.34,0.05,0.43,0.02,-0.2,119.34,185918.0,181721.0,145581.0,36140.0,152120.0,8123.0,1275.0,3262.0,80.0,0.922,621.0,223.0,34.0,1079.0,110.0,247.0,230.0,133.44,2297.0,5794.0,2217.0,55.0,78.9,104.7,89.7,108.0,108.0,95813.0,23946.0,7842.0,2288.0,79.3,221453.0,279875.0,203423.0,23700.0,243059.0,16753.0,36510.0,22100.0,13.65,162.43,4.59,2.46,0.63,3.89,1.97,6.4,6.25,12.0,8.15,2.23,5.87,8.63,391107.0,49754.0,18629.0,4756.0,13204.0,35538.0,12149.0,15343.0,10824.0,181509.0,95.7,95.0,94.4,294125.56,
2023-03-01,104.9,99.7,97.4,100.1,100.3,103.3,100.4,99.9,8605.0,14366.0,15985.0,6774.0,104.69,102.7,98.21,103.63,106.34,102.94,97.27,103.95,89.32,99.11,105.13,124.99518,99.9826,101.49786,127.42,99.81,145.83,93.2,95.7,90.9,1747907.48,258494.99,7654448.53,509665.1,129999.02,379666.08,2616960.25,9672121.18,20543551.97,3381.0,3128.0,2276.0,2907.36,5029.0,2651.0,8326.0,319778.0,314456.0,538182.0,8.8,0.05,0.57,-0.27,0.31,2.11,0.82,0.38,0.1,0.5,-0.14,0.26,0.25,2.33,0.17,0.15,0.33,-0.16,0.06,0.25,0.26,0.44,0.38,0.36,0.38,0.36,0.44,0.35,0.41,59.95,0.37,0.35,0.69,0.05,-0.34,0.74,0.3,0.39,0.05,-0.12,119.34,217243.0,204873.0,163409.0,41464.0,207552.0,12325.0,1958.0,3115.0,77.0,0.871,577.0,238.0,34.0,1187.0,111.0,257.0,213.0,136.62,6052.0,9300.0,3673.0,65.0,79.0,106.5,91.0,106.8,106.8,146165.0,40409.0,9388.0,2937.0,79.4,216358.0,281186.0,201484.0,20249.0,243339.0,17656.0,38287.0,22313.0,13.65,166.37,4.59,2.54,0.62,4.01,2.03,5.87,6.19,12.4,8.14,2.16,5.77,8.61,479935.0,70127.0,23686.0,6257.0,18981.0,40133.0,15228.0,13930.0,14089.0,207015.0,95.8,94.8,93.9,339087.36,182.77
2023-04-01,104.3,98.9,88.3,100.3,101.6,101.0,101.7,97.6,8540.0,13703.0,15839.0,6807.0,102.54,102.55,96.82,102.27,106.0,103.31,97.12,97.67,87.07,97.67,102.69,125.26753,100.86426,101.94496,125.1,96.97,143.86,93.3,95.9,90.8,1749678.74,260316.82,7661180.3,510987.15,130002.94,380984.21,2631726.66,9693823.24,20618857.51,3353.0,3114.0,2241.0,2889.6,5024.0,2653.0,8187.0,318409.0,314040.0,536697.0,8.5,0.71,0.48,0.17,0.79,0.56,1.49,0.18,0.09,0.08,0.73,0.39,0.52,0.86,0.52,0.68,0.62,0.13,0.26,0.73,0.47,0.66,0.51,0.52,0.45,0.5,0.56,0.69,0.49,66.05,0.48,0.56,0.57,-0.95,-1.01,0.5,0.14,0.43,-0.58,-1.45,122.32,193987.0,196129.0,161619.0,34510.0,169970.0,7255.0,1628.0,3141.0,79.0,0.891,563.0,219.0,29.0,1028.0,107.0,246.0,208.0,139.84,6513.0,14590.0,4471.0,80.0,78.4,103.5,89.4,109.8,109.8,118111.0,33588.0,7289.0,1669.0,80.7,214994.0,281390.0,196296.0,21855.0,244353.0,17274.0,36337.0,20526.0,13.65,161.67,4.84,2.9,2.09,4.3,2.09,7.76,6.35,12.63,8.15,2.19,5.82,8.92,402867.0,46081.0,17931.0,4852.0,15341.0,36281.0,12534.0,13528.0,11326.0,189306.0,96.8,95.6,94.6,314730.31,
2023-05-01,106.5,99.6,89.2,101.0,101.9,106.7,101.5,99.0,7840.0,13079.0,15748.0,6507.0,105.31,102.29,93.9,100.13,99.88,104.7,97.51,98.07,85.94,97.72,101.33,113.10087,101.36623,102.10662,122.22,95.08,140.31,92.7,93.5,92.1,1744353.23,262323.12,7659678.74,511140.4,130264.6,380875.8,2648752.53,9718957.81,20707328.17,3351.0,3103.0,2234.0,2876.95,4981.0,2662.0,8292.0,319753.0,314738.0,534896.0,8.3,0.16,0.67,-0.23,0.47,-0.57,0.93,0.64,0.05,0.21,0.0,0.31,-0.06,0.71,0.07,0.25,0.39,-0.09,0.06,0.07,0.09,0.44,0.45,0.44,0.46,0.49,0.46,0.41,0.39,55.97,0.53,0.38,0.51,-1.84,-2.33,0.08,0.59,0.2,-1.53,-2.72,123.42,211530.0,174414.0,135193.0,39221.0,217575.0,8392.0,1947.0,3201.0,85.0,0.908,619.0,236.0,31.0,1145.0,108.0,246.0,229.0,139.59,7286.0,18225.0,5219.0,93.0,79.0,104.5,90.2,109.1,109.1,127460.0,38862.0,7888.0,2237.0,80.0,221233.0,285141.0,200573.0,21565.0,248843.0,17561.0,35806.0,19966.0,13.65,166.4,5.01,3.1,2.42,4.77,2.27,7.71,6.47,13.11,8.11,2.25,5.99,8.94,462767.0,57819.0,20447.0,5818.0,16471.0,41474.0,14774.0,15148.0,13675.0,207247.0,95.6,94.3,93.1,343342.15,
2023-06-01,108.4,98.8,88.1,100.5,101.1,98.2,101.6,98.7,7601.0,12839.0,15641.0,6586.0,104.48,103.64,95.47,101.74,113.6,104.42,97.34,94.42,87.05,97.49,102.73,109.15824,101.64353,102.49527,125.27,101.06,141.41,94.9,97.1,92.8,1741684.1,263782.49,7660451.33,511293.94,130442.23,380851.71,2660072.15,9730519.43,20774429.6,3358.0,3102.0,2219.0,2869.78,4991.0,2669.0,8543.0,321975.0,317628.0,536970.0,8.0,-0.66,0.69,-0.42,0.35,-0.41,0.11,0.36,0.06,-0.14,-1.07,-0.57,0.62,0.06,-0.12,-0.83,0.21,-1.24,-0.74,0.35,0.14,0.32,0.39,0.44,0.06,0.11,0.13,0.27,0.21,49.6,0.14,0.67,0.04,-1.93,-1.45,-0.1,0.71,-0.03,-2.2,-2.73,126.34,190437.0,194360.0,159117.0,35244.0,180204.0,7029.0,1949.0,3367.0,78.0,0.958,588.0,252.0,33.0,1144.0,109.0,248.0,218.0,131.1,9003.0,24528.0,6980.0,107.0,78.4,105.6,90.3,109.6,109.6,141995.0,37670.0,7711.0,2115.0,80.0,229104.0,285234.0,207353.0,23220.0,250219.0,18309.0,33733.0,18556.0,13.65,166.87,4.99,3.15,2.85,4.9,2.3,7.41,6.42,12.96,8.08,2.32,5.82,8.73,472450.0,70391.0,25592.0,5511.0,17859.0,38958.0,13956.0,13273.0,13587.0,203709.0,95.3,94.1,93.0,334732.32,184.19
2023-07-01,106.6,98.2,85.7,99.6,101.9,97.9,102.7,98.6,7299.0,12583.0,15710.0,6431.0,105.36,104.03,92.69,100.99,109.41,105.22,93.25,108.14,91.44,98.03,101.98,109.89551,101.23534,102.58366,124.46,104.01,138.08,95.1,96.2,94.3,1746590.66,264409.92,7663208.76,512459.28,130737.15,381722.13,2672252.75,9744786.8,20837689.4,3386.0,3113.0,2237.0,2882.1,5048.0,2674.0,8608.0,325611.0,320332.0,546476.0,7.9,-0.46,-1.01,0.04,-0.24,1.5,0.26,0.38,0.13,0.0,-0.72,0.12,0.25,0.46,0.01,-0.47,-0.13,0.34,-0.09,0.08,0.2,0.01,0.08,0.09,0.19,0.22,0.21,0.23,0.18,46.15,-0.05,0.2,-0.07,-0.72,-0.4,0.07,0.1,-0.14,-1.1,-1.05,126.35,178496.0,226275.0,195625.0,30650.0,174364.0,6749.0,1903.0,3513.0,81.0,0.969,561.0,240.0,31.0,1160.0,116.0,237.0,208.0,132.9,10861.0,28861.0,10357.0,120.0,78.3,101.5,89.5,108.8,108.8,176717.0,38969.0,8099.0,1783.0,80.5,224607.0,294001.0,202236.0,24921.0,253269.0,22452.0,42762.0,34481.0,13.65,166.68,5.03,3.34,3.75,5.05,2.34,8.24,6.31,13.21,7.89,2.28,5.77,8.6,432813.0,47449.0,22267.0,5758.0,14741.0,37557.0,13740.0,13720.0,14194.0,203307.0,96.0,94.9,94.0,343829.29,
2023-08-01,101.2,99.5,87.6,99.0,104.0,102.2,104.4,97.4,7679.0,12999.0,16134.0,6629.0,106.48,104.96,93.67,100.01,110.29,104.79,91.84,104.64,90.15,98.15,102.86,108.88176,99.77268,102.93649,131.02,109.76,145.2,95.0,95.9,94.2,1750737.14,265386.16,7664573.45,513709.58,131128.26,382581.32,2685852.78,9767367.08,20905442.42,3420.0,3140.0,2256.0,2908.35,5043.0,2671.0,8560.0,329500.0,322263.0,556358.0,7.8,-0.85,1.11,-0.04,0.54,0.34,0.58,0.38,0.69,-0.09,-1.26,0.32,0.08,1.26,-0.12,-0.8,0.41,0.41,0.01,-0.22,0.18,0.45,0.18,0.25,0.37,0.33,0.29,0.29,0.34,53.05,0.39,0.14,0.28,-0.14,0.05,-0.22,0.17,-0.2,-0.13,-0.17,129.74,190340.0,189100.0,157627.0,31473.0,215283.0,9623.0,2048.0,3462.0,79.0,0.93,577.0,247.0,31.0,1261.0,116.0,286.0,213.0,134.06,12754.0,35666.0,14376.0,129.0,78.7,104.5,89.7,109.9,109.9,153466.0,43398.0,8944.0,1870.0,80.3,227392.0,300417.0,203167.0,24180.0,254032.0,22180.0,44620.0,36717.0,13.19,169.26,5.04,3.5,4.26,5.17,2.34,7.47,6.2,12.29,7.55,2.26,5.72,8.51,464139.0,56061.0,24102.0,6784.0,18213.0,39118.0,15752.0,17495.0,15560.0,209929.0,97.7,95.9,94.4,368362.64,
2023-09-01,109.0,98.4,86.4,99.9,102.4,102.2,102.2,95.9,8012.0,13685.0,15984.0,6807.0,103.31,106.57,96.01,102.07,113.18,105.2,93.06,106.94,88.87,95.5,103.16,105.82731,101.16838,102.52365,132.64,112.69,145.94,94.6,96.5,93.0,1756943.93,266067.54,7673767.58,513972.41,131320.88,382651.53,2693110.19,9788028.4,20959884.7,3412.0,3159.0,2272.0,2926.46,5090.0,2730.0,8625.0,329991.0,326043.0,556335.0,7.7,-0.71,0.47,-0.58,0.38,1.4,0.04,0.45,0.05,-0.11,-1.02,-0.2,0.5,1.11,-0.04,-0.83,0.15,-0.22,-0.33,0.18,0.22,0.29,0.07,0.12,0.25,0.3,0.22,0.28,0.22,42.71,-0.16,0.33,0.35,0.37,0.45,0.27,0.34,0.29,0.18,0.41,129.91,196984.0,191174.0,163232.0,27942.0,198804.0,8220.0,1865.0,3672.0,86.0,0.994,566.0,230.0,33.0,1208.0,113.0,319.0,209.0,130.21,16587.0,40444.0,18204.0,145.0,78.3,103.4,89.3,109.5,109.5,145668.0,41751.0,8424.0,1822.0,81.3,238503.0,304123.0,219632.0,22324.0,259413.0,18707.0,43189.0,29712.0,12.97,168.48,4.96,3.52,3.97,5.4,2.31,7.2,6.07,11.93,7.29,2.3,5.64,8.39,474207.0,71948.0,23434.0,6283.0,19048.0,37524.0,14908.0,18477.0,14161.0,202972.0,97.7,96.6,95.7,344942.23,184.43
2023-10-01,109.3,98.8,84.8,100.3,101.9,97.5,102.5,96.3,8426.0,14420.0,16243.0,6994.0,102.34,105.74,94.06,101.39,105.75,106.09,94.44,98.15,89.41,97.14,102.06,108.2433,101.86069,102.56641,132.75,117.14,143.16,94.0,97.2,90.9,1765354.06,267242.65,7697090.39,516202.29,131505.45,384696.84,2713523.52,9816974.15,21063388.37,3424.0,3178.0,2277.0,2942.22,5051.0,2733.0,8841.0,332280.0,328340.0,555584.0,7.6,0.31,0.02,0.46,0.45,0.35,0.32,0.27,0.05,-0.19,0.27,0.02,0.59,-0.03,0.34,0.13,0.29,-0.04,0.25,0.41,0.36,0.34,0.13,0.15,0.17,0.31,0.22,0.43,0.27,52.52,0.1,0.19,0.21,0.5,0.51,0.45,0.2,0.3,0.52,0.6,134.64,186041.0,197023.0,167556.0,29467.0,187182.0,10478.0,2098.0,3543.0,69.0,0.959,550.0,228.0,32.0,1169.0,112.0,329.0,204.0,127.12,18054.0,51606.0,22553.0,159.0,78.9,102.7,88.8,108.9,108.9,163148.0,43541.0,9130.0,1927.0,80.7,235522.0,304592.0,212314.0,21356.0,261136.0,22823.0,42921.0,30411.0,12.65,169.99,5.03,3.67,4.77,5.36,2.33,7.49,6.05,12.8,7.11,2.36,5.64,8.25,471513.0,52640.0,22468.0,6552.0,19008.0,40256.0,15215.0,18601.0,15535.0,213688.0,97.5,95.7,94.0,358241.87,
2023-11-01,112.9,99.4,84.0,102.4,102.5,94.8,103.5,96.6,8639.0,14941.0,16060.0,7036.0,101.81,105.72,94.88,107.37,116.65,107.26,93.54,106.4,90.91,98.75,103.99,110.7589,101.75648,103.53272,129.74,116.04,138.87,94.5,96.7,92.6,1768665.85,268142.37,7715168.28,517526.26,131905.96,385620.3,2727327.74,9838621.06,21147898.97,3526.0,3205.0,2337.0,2976.7,5106.0,2767.0,8798.0,344089.0,332312.0,559592.0,7.5,0.63,0.48,-0.42,-0.35,0.27,0.08,0.58,0.02,-0.5,0.75,-0.54,0.7,0.16,0.31,0.27,-0.33,-0.56,-0.14,0.65,0.2,0.3,-0.11,-0.1,0.18,0.37,0.2,0.3,0.23,51.72,-0.58,0.27,0.33,0.59,0.5,0.27,0.07,0.43,0.52,0.71,130.77,187297.0,188668.0,163066.0,25601.0,190758.0,10030.0,1887.0,3678.0,82.0,1.02,562.0,228.0,37.0,1156.0,116.0,342.0,208.0,137.58,19363.0,57074.0,25286.0,173.0,78.4,103.7,89.5,111.8,111.8,160679.0,40953.0,9011.0,1943.0,81.2,241279.0,309695.0,222748.0,23422.0,267446.0,19240.0,42428.0,29331.0,12.17,171.95,4.99,3.75,4.83,5.3,2.36,6.93,5.91,15.6,6.83,2.39,5.69,7.63,494072.0,59798.0,24374.0,6112.0,20123.0,40211.0,15511.0,17638.0,16305.0,229476.0,98.0,96.2,94.5,349143.8,
2023-12-01,116.4,100.2,87.7,104.3,104.5,109.2,103.5,101.4,9019.0,15319.0,15681.0,7216.0,104.47,107.06,93.7,100.35,115.72,108.28,90.94,103.12,86.45,100.21,103.76,109.45382,104.50372,104.6037,133.46,121.39,141.5,93.3,97.8,89.0,1763614.62,269349.4,7735378.96,516738.0,132133.59,384604.41,2744732.09,9873536.71,21214567.11,3860.0,3196.0,2352.0,2974.13,5144.0,2744.0,8563.0,375270.0,332761.0,575669.0,7.4,1.11,0.34,0.76,0.7,0.48,0.35,0.48,0.24,0.04,1.34,0.28,0.6,0.31,0.65,0.91,0.68,0.21,0.59,0.69,0.47,0.48,0.42,0.47,0.37,0.47,0.43,0.5,0.42,65.25,0.41,0.51,0.4,0.74,0.64,0.29,0.31,0.38,0.62,0.97,130.75,198991.0,211443.0,183242.0,28201.0,162058.0,8262.0,1258.0,3585.0,82.0,0.985,610.0,223.0,36.0,1084.0,119.0,382.0,226.0,137.03,21622.0,64961.0,27557.0,224.0,79.2,106.2,91.2,111.6,111.6,187724.0,48837.0,10060.0,1877.0,81.5,244488.0,310894.0,228731.0,26045.0,268954.0,18787.0,42503.0,28108.0,11.87,173.05,4.68,3.31,2.95,5.12,2.35,7.28,5.73,13.63,6.75,2.36,5.51,7.49,536395.0,84751.0,30036.0,6577.0,18031.0,37763.0,14376.0,14972.0,17492.0,224895.0,97.8,95.7,93.8,315495.33,185.14
2024-01-01,110.2,100.3,91.8,102.5,102.5,102.0,102.6,100.0,8983.0,15446.0,15558.0,6991.0,103.26,108.49,97.52,102.34,111.97,107.37,87.71,102.86,92.5,99.86,104.88,113.85157,102.56645,104.88506,133.25,122.91,140.14,95.3,96.4,94.3,1765624.83,270261.3,7764296.54,517870.55,132075.96,385794.58,2761924.85,9914440.56,21305703.99,3895.0,3198.0,2397.0,2988.42,5237.0,2785.0,8691.0,377326.0,335237.0,578867.0,7.6,1.38,0.25,0.22,0.14,-0.65,0.83,0.82,0.33,-0.08,1.81,0.36,0.02,0.19,0.5,1.41,0.33,0.21,0.66,0.37,0.16,0.21,0.58,0.6,0.37,0.51,0.45,0.25,0.4,65.25,0.39,0.76,0.31,0.07,-0.27,0.61,0.27,0.46,0.42,-0.09,131.35,192544.0,192524.0,166109.0,26415.0,143027.0,7941.0,1596.0,3519.0,82.0,0.968,550.0,222.0,34.0,1034.0,125.0,361.0,203.0,138.25,739.0,5375.0,1736.0,29.0,78.8,105.2,91.2,112.2,112.2,118490.0,33555.0,7991.0,1546.0,81.4,245454.0,321415.0,226432.0,25808.0,280588.0,19738.0,41827.0,26761.0,11.65,172.42,4.8,3.57,3.93,5.05,2.47,7.55,5.7,12.88,6.63,2.35,5.44,7.34,487782.0,47882.0,22338.0,4925.0,16376.0,40933.0,18200.0,20928.0,17591.0,225010.0,97.0,95.8,94.8,337210.74,
2024-02-01,107.0,100.7,91.6,101.8,104.4,110.3,103.5,100.5,8927.0,15208.0,15572.0,6669.0,100.55,107.12,97.61,102.09,116.3,109.62,93.39,105.7,96.86,99.47,105.28,110.5326,102.2559,105.24595,138.22,125.55,146.66,93.9,96.5,91.4,1758301.81,270943.47,7794295.13,518528.18,132197.34,386330.84,2780276.33,9951411.23,21398549.79,3780.0,3200.0,2417.0,2997.05,5325.0,2790.0,8641.0,366043.0,335504.0,579790.0,7.8,0.95,0.27,-0.07,-0.44,0.72,0.65,0.05,4.98,1.56,1.12,0.21,1.06,0.88,0.81,0.95,-0.26,0.22,0.41,1.1,0.72,0.61,0.29,0.27,0.48,0.42,0.53,0.64,0.52,57.03,0.05,0.44,0.78,-0.52,-0.41,0.55,0.13,0.46,-0.65,-0.9,129.35,212988.0,207018.0,174841.0,32177.0,177254.0,10162.0,2268.0,3448.0,81.0,0.935,517.0,226.0,33.0,1100.0,119.0,376.0,191.0,144.28,1663.0,8326.0,3238.0,41.0,79.1,108.7,93.0,111.8,111.8,120297.0,34959.0,8195.0,1725.0,81.2,244800.0,320172.0,226840.0,22391.0,275495.0,16730.0,44913.0,27926.0,11.15,173.74,4.77,3.56,4.43,5.11,2.49,7.54,5.66,12.13,6.49,2.32,5.32,7.4,459216.0,54350.0,18440.0,5589.0,17629.0,38843.0,16949.0,19049.0,15741.0,208586.0,99.0,97.0,95.1,326735.06,
2024-03-01,107.0,101.3,95.2,102.1,104.1,107.7,103.5,100.2,9142.0,15610.0,16274.0,6932.0,100.51,105.57,96.43,103.63,118.87,110.6,90.61,96.02,94.96,98.74,104.32,108.51179,102.3047,105.75752,132.52,119.61,141.13,95.2,96.3,94.3,1762928.71,271752.49,7816776.44,520151.14,132453.05,387698.08,2790001.68,9988370.21,21493536.44,3531.0,3212.0,2408.0,3002.46,5270.0,2814.0,8561.0,344162.0,335087.0,576787.0,7.9,0.53,0.19,-0.04,0.03,-0.33,0.43,0.33,0.14,-0.13,0.59,-0.12,0.1,0.25,0.14,0.41,0.0,-0.32,0.06,0.18,0.01,0.11,0.26,0.22,0.15,0.24,0.16,0.08,0.15,55.7,-0.08,0.45,0.36,-0.47,-0.3,0.1,0.28,0.26,-0.17,-0.77,129.32,207696.0,195205.0,166433.0,28772.0,181901.0,11224.0,2626.0,3356.0,74.0,0.906,537.0,216.0,35.0,1095.0,115.0,384.0,199.0,138.61,3976.0,14443.0,4837.0,53.0,78.8,107.2,91.9,116.4,116.4,137867.0,38086.0,9685.0,2046.0,81.6,254106.0,321323.0,234109.0,26325.0,277215.0,21628.0,44132.0,26176.0,11.0,169.85,4.67,3.45,3.59,4.98,2.51,5.84,5.58,12.04,6.44,2.3,5.19,7.28,509080.0,71877.0,27529.0,6089.0,21332.0,38609.0,16536.0,18080.0,16949.0,216524.0,98.4,96.3,94.4,341973.0,186.4
